"LONGITUDE","LATITUDE","SPECIES","pred_logDDT","se_logDDT"
-163.474881355932,53.7062711864407,"Uria aalge",4.38282440299695,0.110806344645619
-162.867288135593,53.7062711864407,"Uria aalge",4.40795397748061,0.117917731394325
-162.259694915254,53.7062711864407,"Uria aalge",4.44200049481945,0.125313454709376
-161.652101694915,53.7062711864407,"Uria aalge",4.48427503911052,0.133009788547013
-161.044508474576,53.7062711864407,"Uria aalge",4.5335091608081,0.140996153686888
-160.436915254237,53.7062711864407,"Uria aalge",4.58794046313298,0.149192857811672
-159.829322033898,53.7062711864407,"Uria aalge",4.64550531201781,0.157445670497186
-159.221728813559,53.7062711864407,"Uria aalge",4.70409040470843,0.165558355371071
-158.61413559322,53.7062711864407,"Uria aalge",4.7617707750009,0.173345524254587
-158.006542372881,53.7062711864407,"Uria aalge",4.8169736943148,0.180680821179855
-157.398949152542,53.7062711864407,"Uria aalge",4.86854423733261,0.187520489928935
-156.791355932203,53.7062711864407,"Uria aalge",4.91572555915385,0.193895451137311
-156.183762711864,53.7062711864407,"Uria aalge",4.9580880340781,0.199878542262746
-155.576169491525,53.7062711864407,"Uria aalge",4.99544352698686,0.205541204882696
-154.968576271186,53.7062711864407,"Uria aalge",5.02777171512055,0.210914400588483
-154.360983050847,53.7062711864407,"Uria aalge",5.05517342508723,0.215964573018009
-153.753389830508,53.7062711864407,"Uria aalge",5.07785580131268,0.22059008739854
-153.14579661017,53.7062711864407,"Uria aalge",5.0961454654879,0.224638235776059
-152.53820338983,53.7062711864407,"Uria aalge",5.11051688530793,0.227937744935568
-151.930610169492,53.7062711864407,"Uria aalge",5.12161476627633,0.23033708023107
-151.323016949153,53.7062711864407,"Uria aalge",5.13024680477521,0.231736504384961
-150.715423728814,53.7062711864407,"Uria aalge",5.13733288194303,0.232104251293626
-150.107830508475,53.7062711864407,"Uria aalge",5.14381741448974,0.231474140689736
-149.500237288136,53.7062711864407,"Uria aalge",5.15057079234479,0.229929331902338
-148.892644067797,53.7062711864407,"Uria aalge",5.15831016393532,0.227580247424909
-148.285050847458,53.7062711864407,"Uria aalge",5.16755790582969,0.224543597323728
-147.677457627119,53.7062711864407,"Uria aalge",5.17863860944114,0.220926677878554
-147.06986440678,53.7062711864407,"Uria aalge",5.19170339878625,0.216818782095433
-146.462271186441,53.7062711864407,"Uria aalge",5.20676722511069,0.212289710429377
-145.854677966102,53.7062711864407,"Uria aalge",5.22374758952511,0.207393563537751
-145.247084745763,53.7062711864407,"Uria aalge",5.24249784124446,0.202174566490031
-144.639491525424,53.7062711864407,"Uria aalge",5.26283230866253,0.196671430333924
-144.031898305085,53.7062711864407,"Uria aalge",5.28454324952495,0.190918011674572
-143.424305084746,53.7062711864407,"Uria aalge",5.30741101485428,0.184940181431087
-142.816711864407,53.7062711864407,"Uria aalge",5.33120924525649,0.178750880904989
-142.209118644068,53.7062711864407,"Uria aalge",5.3557067511378,0.172346770862582
-141.601525423729,53.7062711864407,"Uria aalge",5.38066732816812,0.165710840709796
-140.99393220339,53.7062711864407,"Uria aalge",5.40584838732438,0.158826522154904
-140.386338983051,53.7062711864407,"Uria aalge",5.4309990943652,0.151711094608387
-139.778745762712,53.7062711864407,"Uria aalge",5.45585883124497,0.14448004613567
-139.171152542373,53.7062711864407,"Uria aalge",5.48015736356297,0.137458165499912
-138.563559322034,53.7062711864407,"Uria aalge",5.50361935336887,0.131347808140839
-137.955966101695,53.7062711864407,"Uria aalge",5.52597792919047,0.127416783130678
-137.348372881356,53.7062711864407,"Uria aalge",5.54700407558046,0.127520678906956
-136.740779661017,53.7062711864407,"Uria aalge",5.56655660002247,0.133600460231589
-136.133186440678,53.7062711864407,"Uria aalge",5.58464273105822,0.146599152603888
-135.525593220339,53.7062711864407,"Uria aalge",5.60144986848742,0.165686009629317
-134.918,53.7062711864407,"Uria aalge",5.61729844579802,0.188689444888605
-170.766,53.9765423728814,"Uria aalge",4.52919146305767,0.0964009849298498
-170.158406779661,53.9765423728814,"Uria aalge",4.50246164130596,0.086889863900917
-169.550813559322,53.9765423728814,"Uria aalge",4.47515380156246,0.0793944355993031
