"scrubbed_species_binomial","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","native_status","native_status_reason","native_status_sources","is_introduced","native_status_country","native_status_state_province","native_status_county_parish","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.633963993,-103.519477515,1997-07-18,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537553622,-103.514525607,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.578618824,-103.401989968,1997-07-28,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.614688928,-103.373164049,1997-07-16,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.593249301,-103.462327803,1997-07-18,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.614688928,-103.373164049,1997-07-16,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.625419652,-103.513279343,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537553622,-103.514525607,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.633963993,-103.519477515,1997-07-18,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.549561077,-103.517659526,1997-07-16,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.566248624,-103.497822045,1997-07-24,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.614688928,-103.373164049,1997-07-16,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.565672921,-103.497180105,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.625419652,-103.513279343,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.202949703,-112.939343251,2000-07-13,"VegBank","Zion National Park","Marion Reid",NA,NA,23,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.378796051,-113.020604638,1999-08-26,"VegBank","Zion National Park","Marion Reid",NA,NA,23,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.378796051,-113.020604638,1999-08-26,"VegBank","Zion National Park","Marion Reid",NA,NA,23,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634272385,-103.521044292,1997-08-01,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.609767171,-103.375316617,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.611027358,-103.373386761,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537310106,-103.512415207,1997-07-17,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.534782366,-103.498814316,NA,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.633963993,-103.519477515,1997-07-18,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.633963993,-103.519477515,1997-07-18,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.632301432,-103.488726651,1997-07-22,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.579168068,-103.400699779,1997-07-28,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.632301432,-103.488726651,1997-07-22,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.625419652,-103.513279343,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.614688928,-103.373164049,1997-07-16,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.597505105,-103.465440418,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537553622,-103.514525607,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537310106,-103.512415207,1997-07-17,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.565672921,-103.497180105,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537310106,-103.512415207,1997-07-17,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634272385,-103.521044292,1997-08-01,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.625419652,-103.513279343,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.577596703,-103.493911049,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537310106,-103.512415207,1997-07-17,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.566248624,-103.497822045,1997-07-24,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634012979,-103.520480423,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.598384088,-103.368871287,1997-07-22,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634659759,-103.490031111,1997-07-22,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.632301432,-103.488726651,1997-07-22,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.634012979,-103.520480423,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.565672921,-103.497180105,1997-07-24,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.641505788,-103.528962621,1997-07-23,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.537553622,-103.514525607,1997-07-16,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.62382888,-103.505212687,1997-07-17,"VegBank","Wind Cave National Park","Hollis Marriott",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.566248624,-103.497822045,1997-07-24,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.534782366,-103.498814316,NA,"VegBank","Wind Cave National Park","Don Faber-Langendoen",NA,NA,71,"plot"
